-2.109475135803222656e-01	3.407800197601318359e-01	9.401787817478179932e-02	1.797185391187667847e-01	2.475924789905548096e-01	2.536757886409759521e-01	9.223353862762451172e-02	-3.065913021564483643e-01	3.037807345390319824e-02	4.284305572509765625e-01
-2.331916689872741699e-01	-8.590865880250930786e-02	-1.019601345062255859e+00	-3.210036754608154297e-01	-1.487584710121154785e-01	7.149372696876525879e-01	-1.775959283113479614e-01	-7.965522408485412598e-01	7.287756204605102539e-01	2.612596750259399414e-01
2.009591758251190186e-01	1.534851342439651489e-01	4.339056909084320068e-01	3.077251911163330078e-01	-1.952235698699951172e-01	4.265290498733520508e-01	-2.557142078876495361e-01	3.016612529754638672e-01	2.572828158736228943e-02	-1.118278145790100098e+00
-2.469137758016586304e-01	-3.044927120208740234e-01	-9.687193483114242554e-02	-1.410507857799530029e-01	6.068088859319686890e-02	2.256975173950195312e-01	-4.060027375817298889e-02	1.113166064023971558e-01	-1.690732091665267944e-01	2.567526400089263916e-01
2.694259881973266602e-01	-5.801597610116004944e-02	-4.910676553845405579e-02	-2.628516852855682373e-01	-1.461975723505020142e-01	1.651221513748168945e-02	1.817353814840316772e-01	-3.163068294525146484e-01	-2.590956091880798340e-01	7.261798530817031860e-02
-1.156782358884811401e-02	-6.038147211074829102e-01	2.316391021013259888e-01	2.258671373128890991e-01	2.452337145805358887e-01	1.588993072509765625e-01	-7.168804109096527100e-02	-3.936746418476104736e-01	3.430002331733703613e-01	3.085581064224243164e-01
2.814140915870666504e-01	-5.774828195571899414e-01	-6.506386399269104004e-02	-4.710415005683898926e-01	5.601821932941675186e-03	-2.352458685636520386e-01	2.191202640533447266e-01	-3.055118024349212646e-01	3.314583301544189453e-01	-1.942127048969268799e-01
-6.769524216651916504e-01	2.319149821996688843e-01	-9.700663089752197266e-01	-4.371022284030914307e-01	6.914532780647277832e-01	-7.694090008735656738e-01	-3.357639908790588379e-01	5.520928502082824707e-01	-6.620442122220993042e-02	8.246020227670669556e-02
-8.447072654962539673e-02	1.154415681958198547e-01	8.984947949647903442e-02	1.799283083528280258e-03	-2.798179090023040771e-01	-1.666116863489151001e-01	-7.790799736976623535e-01	-1.876671053469181061e-02	-2.504581511020660400e-01	1.051076278090476990e-01
2.352584302425384521e-01	-1.564399003982543945e-01	-5.384764075279235840e-02	1.614137589931488037e-01	-2.075075805187225342e-01	-2.198246419429779053e-01	-1.168352067470550537e-01	4.014399647712707520e-02	1.042428016662597656e-01	1.582517921924591064e-01
4.320075213909149170e-01	-2.732710242271423340e-01	-9.852387756109237671e-02	6.265686750411987305e-01	-4.986218512058258057e-01	-5.915061831474304199e-01	-7.414431869983673096e-02	4.004124701023101807e-01	-1.999625116586685181e-01	-1.617510765790939331e-01
1.130228489637374878e-02	4.741974771022796631e-01	-8.441734127700328827e-03	1.939318776130676270e-01	1.915888041257858276e-01	-1.016237866133451462e-02	-4.734185039997100830e-01	3.334994614124298096e-02	-1.635363250970840454e-01	-2.817378751933574677e-02
